"time","wallTime","wc2.P.R[cG][cG](1) [m]","wc2.P.R[cG][cG](2) [m]","wc2.P.R[cG][cG](3) [m]","wc2.P.phi[cG](1) [rad]","wc2.P.phi[cG](2) [rad]","wc2.P.phi[cG](3) [rad]","wc2.P.A(1,1) [-]","wc2.P.A(1,2) [-]","wc2.P.A(1,3) [-]","wc2.P.A(2,1) [-]","wc2.P.A(2,2) [-]","wc2.P.A(2,3) [-]","wc2.P.A(3,1) [-]","wc2.P.A(3,2) [-]","wc2.P.A(3,3) [-]","wc2.P.vR[cG][cG,cG](1) [m/s]","wc2.P.vR[cG][cG,cG](2) [m/s]","wc2.P.vR[cG][cG,cG](3) [m/s]","wc2.P.Omega[cG][cG](1) [rad/s]","wc2.P.Omega[cG][cG](2) [rad/s]","wc2.P.Omega[cG][cG](3) [rad/s]","wc2.P.F_tie[cG](1) [N]","wc2.P.F_tie[cG](2) [N]","wc2.P.F_tie[cG](3) [N]","wc2.P.M_tie[cG][cG](1) [Nm]","wc2.P.M_tie[cG][cG](2) [Nm]","wc2.P.M_tie[cG][cG](3) [Nm]","wc1.P.R[cG][cG](1) [m]","wc1.P.R[cG][cG](2) [m]","wc1.P.R[cG][cG](3) [m]","wc1.P.phi[cG](1) [rad]","wc1.P.phi[cG](2) [rad]","wc1.P.phi[cG](3) [rad]","wc1.P.A(1,1) [-]","wc1.P.A(1,2) [-]","wc1.P.A(1,3) [-]","wc1.P.A(2,1) [-]","wc1.P.A(2,2) [-]","wc1.P.A(2,3) [-]","wc1.P.A(3,1) [-]","wc1.P.A(3,2) [-]","wc1.P.A(3,3) [-]","wc1.P.vR[cG][cG,cG](1) [m/s]","wc1.P.vR[cG][cG,cG](2) [m/s]","wc1.P.vR[cG][cG,cG](3) [m/s]","wc1.P.Omega[cG][cG](1) [rad/s]","wc1.P.Omega[cG][cG](2) [rad/s]","wc1.P.Omega[cG][cG](3) [rad/s]","wc1.P.F_tie[cG](1) [N]","wc1.P.F_tie[cG](2) [N]","wc1.P.F_tie[cG](3) [N]","wc1.P.M_tie[cG][cG](1) [Nm]","wc1.P.M_tie[cG][cG](2) [Nm]","wc1.P.M_tie[cG][cG](3) [Nm]"
0.08308,5.1478,-0.0192362,0,-0.000370105,0,-0.0384821,0,0.99926,0,0.0384726,0,1,0,-0.0384726,0,0.99926,-0.462751,0,-0.0178155,0,-0.926187,0,2.53135,0,-1.85504,0,0.239162,0,-0.0192362,0,0.49963,0,-0.0384819,0,0.99926,0,0.0384724,0,1,0,-0.0384724,0,0.99926,-0.462751,-0,-0.0178163,0,-0.926187,0,5.51508,0,2.78563,0,-0.0776374,0
0.08318,5.1519,-0.0192825,0,-0.000371889,0,-0.0385748,0,0.999256,0,0.0385652,0,1,0,-0.0385652,0,0.999256,-0.463306,0,-0.0178799,0,-0.927301,0,2.53169,0,-1.8595,0,0.239161,0,-0.0192825,0,0.499628,0,-0.0385745,0,0.999256,0,0.038565,0,1,0,-0.038565,0,0.999256,-0.463306,-0,-0.0178807,0,-0.927301,0,5.51457,0,2.79232,0,-0.0776372,0
0.08328,5.15599,-0.0193288,0,-0.00037368,0,-0.0386676,0,0.999253,0,0.0386579,0,1,0,-0.0386579,0,0.999253,-0.463861,0,-0.0179444,0,-0.928415,0,2.53204,0,-1.86396,0,0.239161,0,-0.0193288,0,0.499626,0,-0.0386673,0,0.999253,0,0.0386577,0,1,0,-0.0386577,0,0.999253,-0.463861,-0,-0.0179452,0,-0.928415,0,5.51405,0,2.79903,0,-0.0776369,0
0.08338,5.16011,-0.0193752,0,-0.000375478,0,-0.0387604,0,0.999249,0,0.0387507,0,1,0,-0.0387507,0,0.999249,-0.464416,0,-0.0180091,0,-0.929529,0,2.53239,0,-1.86843,0,0.23916,0,-0.0193753,0,0.499624,0,-0.0387602,0,0.999249,0,0.0387505,0,1,0,-0.0387505,0,0.999249,-0.464416,-0,-0.0180099,0,-0.929529,0,5.51353,0,2.80574,0,-0.0776367,0
0.08348,5.16476,-0.0194217,0,-0.000377282,0,-0.0388535,0,0.999245,0,0.0388437,0,1,0,-0.0388437,0,0.999245,-0.46497,0,-0.0180739,0,-0.930643,0,2.53273,0,-1.8729,0,0.239159,0,-0.0194217,0,0.499623,0,-0.0388532,0,0.999245,0,0.0388435,0,1,0,-0.0388435,0,0.999245,-0.46497,-0,-0.0180747,0,-0.930643,0,5.51301,0,2.81246,0,-0.0776364,0
0.08358,5.16891,-0.0194682,0,-0.000379092,0,-0.0389466,0,0.999242,0,0.0389367,0,1,0,-0.0389367,0,0.999242,-0.465525,0,-0.0181389,0,-0.931757,0,2.53308,0,-1.87738,0,0.239158,0,-0.0194682,0,0.499621,0,-0.0389463,0,0.999242,0,0.0389365,0,1,0,-0.0389365,0,0.999242,-0.465525,-0,-0.0181397,0,-0.931757,0,5.51248,0,2.81919,0,-0.0776362,0
0.08368,5.17317,-0.0195148,0,-0.000380909,0,-0.0390398,0,0.999238,0,0.0390299,0,1,0,-0.0390299,0,0.999238,-0.46608,0,-0.018204,0,-0.932871,0,2.53343,0,-1.88187,0,0.239157,0,-0.0195148,0,0.499619,0,-0.0390396,0,0.999238,0,0.0390297,0,1,0,-0.0390297,0,0.999238,-0.46608,-0,-0.0182048,0,-0.932871,0,5.51195,0,2.82592,0,-0.0776359,0
0.08378,5.17741,-0.0195614,0,-0.000382733,0,-0.0391331,0,0.999234,0,0.0391232,0,1,0,-0.0391232,0,0.999234,-0.466635,0,-0.0182693,0,-0.933985,0,2.53379,0,-1.88636,0,0.239156,0,-0.0195615,0,0.499617,0,-0.0391329,0,0.999234,0,0.0391229,0,1,0,-0.0391229,0,0.999234,-0.466635,-0,-0.0182701,0,-0.933985,0,5.51143,0,2.83267,0,-0.0776357,0
0.08388,5.1817,-0.0196081,0,-0.000384563,0,-0.0392266,0,0.999231,0,0.0392165,0,1,0,-0.0392165,0,0.999231,-0.46719,0,-0.0183347,0,-0.935099,0,2.53414,0,-1.89085,0,0.239155,0,-0.0196082,0,0.499615,0,-0.0392264,0,0.999231,0,0.0392163,0,1,0,-0.0392163,0,0.999231,-0.46719,-0,-0.0183356,0,-0.935099,0,5.5109,0,2.83942,0,-0.0776354,0
0.08398,5.18599,-0.0196549,0,-0.000386399,0,-0.0393202,0,0.999227,0,0.03931,0,1,0,-0.03931,0,0.999227,-0.467745,0,-0.0184004,0,-0.936213,0,2.53449,0,-1.89535,0,0.239155,0,-0.0196549,0,0.499614,0,-0.0393199,0,0.999227,0,0.0393098,0,1,0,-0.0393098,0,0.999227,-0.467745,-0,-0.0184012,0,-0.936213,0,5.51036,0,2.84618,0,-0.0776352,0
0.08408,5.19023,-0.0197017,0,-0.000388243,0,-0.0394138,0,0.999223,0,0.0394036,0,1,0,-0.0394036,0,0.999223,-0.468299,0,-0.0184661,0,-0.937327,0,2.53485,0,-1.89986,0,0.239154,0,-0.0197017,0,0.499612,0,-0.0394136,0,0.999223,0,0.0394034,0,1,0,-0.0394034,0,0.999223,-0.468299,-0,-0.0184669,0,-0.937327,0,5.50983,0,2.85295,0,-0.0776349,0
0.08418,5.19448,-0.0197485,0,-0.000390092,0,-0.0395076,0,0.99922,0,0.0394973,0,1,0,-0.0394973,0,0.99922,-0.468854,0,-0.018532,0,-0.938441,0,2.53521,0,-1.90437,0,0.239153,0,-0.0197486,0,0.49961,0,-0.0395074,0,0.99922,0,0.0394971,0,1,0,-0.0394971,0,0.99922,-0.468854,-0,-0.0185328,0,-0.938441,0,5.50929,0,2.85972,0,-0.0776347,0
0.08428,5.19876,-0.0197954,0,-0.000391949,0,-0.0396015,0,0.999216,0,0.0395912,0,1,0,-0.0395912,0,0.999216,-0.469409,0,-0.0185981,0,-0.939555,0,2.53556,0,-1.90888,0,0.239152,0,-0.0197955,0,0.499608,0,-0.0396013,0,0.999216,0,0.0395909,0,1,0,-0.0395909,0,0.999216,-0.469409,-0,-0.0185989,0,-0.939555,0,5.50876,0,2.86651,0,-0.0776344,0
0.08438,5.20306,-0.0198424,0,-0.000393812,0,-0.0396955,0,0.999212,0,0.0396851,0,1,0,-0.0396851,0,0.999212,-0.469964,0,-0.0186643,0,-0.940669,0,2.53592,0,-1.91341,0,0.239151,0,-0.0198424,0,0.499606,0,-0.0396953,0,0.999212,0,0.0396849,0,1,0,-0.0396849,0,0.999212,-0.469964,-0,-0.0186652,0,-0.940669,0,5.50822,0,2.8733,0,-0.0776341,0
0.08448,5.20732,-0.0198894,0,-0.000395681,0,-0.0397896,0,0.999208,0,0.0397791,0,1,0,-0.0397791,0,0.999208,-0.470519,0,-0.0187307,0,-0.941782,0,2.53628,0,-1.91793,0,0.23915,0,-0.0198895,0,0.499604,0,-0.0397894,0,0.999209,0,0.0397789,0,1,0,-0.0397789,0,0.999209,-0.470519,-0,-0.0187315,0,-0.941782,0,5.50768,0,2.8801,0,-0.0776339,0
0.08458,5.21163,-0.0199365,0,-0.000397557,0,-0.0398839,0,0.999205,0,0.0398733,0,1,0,-0.0398733,0,0.999205,-0.471073,0,-0.0187973,0,-0.942896,0,2.53665,0,-1.92246,0,0.239149,0,-0.0199365,0,0.499602,0,-0.0398836,0,0.999205,0,0.0398731,0,1,0,-0.0398731,0,0.999205,-0.471073,-0,-0.0187981,0,-0.942896,0,5.50713,0,2.8869,0,-0.0776336,0
0.08468,5.21591,-0.0199836,0,-0.00039944,0,-0.0399782,0,0.999201,0,0.0399676,0,1,0,-0.0399676,0,0.999201,-0.471628,0,-0.018864,0,-0.94401,0,2.53701,0,-1.927,0,0.239149,0,-0.0199837,0,0.4996,0,-0.039978,0,0.999201,0,0.0399673,0,1,0,-0.0399673,0,0.999201,-0.471628,-0,-0.0188648,0,-0.94401,0,5.50659,0,2.89372,0,-0.0776334,0
0.08478,5.22017,-0.0200308,0,-0.00040133,0,-0.0400727,0,0.999197,0,0.0400619,0,1,0,-0.0400619,0,0.999197,-0.472183,0,-0.0189308,0,-0.945124,0,2.53737,0,-1.93154,0,0.239148,0,-0.0200309,0,0.499599,0,-0.0400724,0,0.999197,0,0.0400617,0,1,0,-0.0400617,0,0.999197,-0.472183,-0,-0.0189316,0,-0.945124,0,5.50604,0,2.90054,0,-0.0776331,0
0.08488,5.22445,-0.0200781,0,-0.000403226,0,-0.0401672,0,0.999193,0,0.0401564,0,1,0,-0.0401564,0,0.999193,-0.472737,0,-0.0189978,0,-0.946238,0,2.53774,0,-1.93609,0,0.239147,0,-0.0200781,0,0.499597,0,-0.040167,0,0.999193,0,0.0401562,0,1,0,-0.0401562,0,0.999193,-0.472737,-0,-0.0189987,0,-0.946238,0,5.50549,0,2.90738,0,-0.0776328,0
0.08498,5.22912,-0.0201254,0,-0.000405129,0,-0.0402619,0,0.99919,0,0.040251,0,1,0,-0.040251,0,0.99919,-0.473292,0,-0.019065,0,-0.947352,0,2.53811,0,-1.94064,0,0.239146,0,-0.0201254,0,0.499595,0,-0.0402617,0,0.99919,0,0.0402508,0,1,0,-0.0402508,0,0.99919,-0.473292,-0,-0.0190658,0,-0.947352,0,5.50494,0,2.91421,0,-0.0776326,0
0.08508,5.23459,-0.0201727,0,-0.000407039,0,-0.0403567,0,0.999186,0,0.0403457,0,1,0,-0.0403457,0,0.999186,-0.473847,0,-0.0191323,0,-0.948466,0,2.53848,0,-1.9452,0,0.239145,0,-0.0201728,0,0.499593,0,-0.0403565,0,0.999186,0,0.0403455,0,1,0,-0.0403455,0,0.999186,-0.473847,-0,-0.0191332,0,-0.948466,0,5.50439,0,2.92106,0,-0.0776323,0
0.08518,5.2407,-0.0202201,0,-0.000408955,0,-0.0404516,0,0.999182,0,0.0404406,0,1,0,-0.0404406,0,0.999182,-0.474401,0,-0.0191998,0,-0.94958,0,2.53885,0,-1.94977,0,0.239144,0,-0.0202202,0,0.499591,0,-0.0404514,0,0.999182,0,0.0404403,0,1,0,-0.0404403,0,0.999182,-0.474401,-0,-0.0192007,0,-0.94958,0,5.50383,0,2.92792,0,-0.077632,0
0.08528,5.24668,-0.0202676,0,-0.000410878,0,-0.0405466,0,0.999178,0,0.0405355,0,1,0,-0.0405355,0,0.999178,-0.474956,0,-0.0192675,0,-0.950694,0,2.53922,0,-1.95433,0,0.239143,0,-0.0202676,0,0.499589,0,-0.0405464,0,0.999178,0,0.0405353,0,1,0,-0.0405353,0,0.999178,-0.474956,-0,-0.0192683,0,-0.950694,0,5.50327,0,2.93478,0,-0.0776318,0
0.08538,5.25276,-0.0203151,0,-0.000412808,0,-0.0406417,0,0.999174,0,0.0406305,0,1,0,-0.0406305,0,0.999174,-0.475511,0,-0.0193353,0,-0.951807,0,2.53959,0,-1.95891,0,0.239142,0,-0.0203152,0,0.499587,0,-0.0406415,0,0.999174,0,0.0406303,0,1,0,-0.0406303,0,0.999174,-0.475511,-0,-0.0193361,0,-0.951807,0,5.50271,0,2.94165,0,-0.0776315,0
0.08548,5.25816,-0.0203627,0,-0.000414745,0,-0.040737,0,0.99917,0,0.0407257,0,1,0,-0.0407257,0,0.99917,-0.476065,0,-0.0194033,0,-0.952921,0,2.53996,0,-1.96349,0,0.239142,0,-0.0203627,0,0.499585,0,-0.0407367,0,0.99917,0,0.0407255,0,1,0,-0.0407255,0,0.99917,-0.476065,-0,-0.0194041,0,-0.952921,0,5.50215,0,2.94853,0,-0.0776312,0
0.08558,5.26431,-0.0204103,0,-0.000416689,0,-0.0408323,0,0.999166,0,0.040821,0,1,0,-0.040821,0,0.999166,-0.47662,0,-0.0194714,0,-0.954035,0,2.54034,0,-1.96807,0,0.239141,0,-0.0204104,0,0.499583,0,-0.0408321,0,0.999166,0,0.0408207,0,1,0,-0.0408207,0,0.999166,-0.47662,-0,-0.0194722,0,-0.954035,0,5.50159,0,2.95542,0,-0.077631,0
0.08568,5.27072,-0.020458,0,-0.000418639,0,-0.0409278,0,0.999163,0,0.0409163,0,1,0,-0.0409163,0,0.999163,-0.477175,0,-0.0195397,0,-0.955149,0,2.54071,0,-1.97266,0,0.23914,0,-0.0204581,0,0.499581,0,-0.0409275,0,0.999163,0,0.0409161,0,1,0,-0.0409161,0,0.999163,-0.477175,-0,-0.0195405,0,-0.955149,0,5.50103,0,2.96231,0,-0.0776307,0
0.08578,5.27671,-0.0205058,0,-0.000420596,0,-0.0410233,0,0.999159,0,0.0410118,0,1,0,-0.0410118,0,0.999159,-0.477729,0,-0.0196081,0,-0.956263,0,2.54109,0,-1.97726,0,0.239139,0,-0.0205058,0,0.499579,0,-0.0410231,0,0.999159,0,0.0410116,0,1,0,-0.0410116,0,0.999159,-0.477729,-0,-0.0196089,0,-0.956263,0,5.50046,0,2.96922,0,-0.0776304,0
0.08588,5.2813,-0.0205536,0,-0.00042256,0,-0.041119,0,0.999155,0,0.0411074,0,1,0,-0.0411074,0,0.999155,-0.478284,0,-0.0196767,0,-0.957377,0,2.54147,0,-1.98186,0,0.239138,0,-0.0205536,0,0.499577,0,-0.0411188,0,0.999155,0,0.0411072,0,1,0,-0.0411072,0,0.999155,-0.478284,-0,-0.0196775,0,-0.957377,0,5.49989,0,2.97613,0,-0.0776301,0
0.08598,5.2852,-0.0206014,0,-0.000424531,0,-0.0412148,0,0.999151,0,0.0412031,0,1,0,-0.0412031,0,0.999151,-0.478838,0,-0.0197455,0,-0.95849,0,2.54185,0,-1.98646,0,0.239137,0,-0.0206015,0,0.499575,0,-0.0412146,0,0.999151,0,0.0412029,0,1,0,-0.0412029,0,0.999151,-0.478838,-0,-0.0197463,0,-0.958491,0,5.49932,0,2.98304,0,-0.0776299,0
0.08608,5.28908,-0.0206493,0,-0.000426509,0,-0.0413107,0,0.999147,0,0.041299,0,1,0,-0.041299,0,0.999147,-0.479393,0,-0.0198144,0,-0.959604,0,2.54223,0,-1.99108,0,0.239136,0,-0.0206494,0,0.499573,0,-0.0413105,0,0.999147,0,0.0412987,0,1,0,-0.0412987,0,0.999147,-0.479393,-0,-0.0198152,0,-0.959604,0,5.49875,0,2.98997,0,-0.0776296,0
0.08618,5.29294,-0.0206973,0,-0.000428494,0,-0.0414067,0,0.999143,0,0.0413949,0,1,0,-0.0413949,0,0.999143,-0.479947,0,-0.0198835,0,-0.960718,0,2.54262,0,-1.99569,0,0.239135,0,-0.0206973,0,0.499571,0,-0.0414065,0,0.999143,0,0.0413947,0,1,0,-0.0413947,0,0.999143,-0.479947,-0,-0.0198843,0,-0.960718,0,5.49817,0,2.99691,0,-0.0776293,0
0.08628,5.29681,-0.0207453,0,-0.000430485,0,-0.0415028,0,0.999139,0,0.0414909,0,1,0,-0.0414909,0,0.999139,-0.480502,0,-0.0199527,0,-0.961832,0,2.543,0,-2.00031,0,0.239134,0,-0.0207454,0,0.499569,0,-0.0415026,0,0.999139,0,0.0414907,0,1,0,-0.0414907,0,0.999139,-0.480502,-0,-0.0199535,0,-0.961832,0,5.49759,0,3.00385,0,-0.077629,0
0.08638,5.30164,-0.0207934,0,-0.000432484,0,-0.0415991,0,0.999135,0,0.0415871,0,1,0,-0.0415871,0,0.999135,-0.481056,0,-0.0200221,0,-0.962946,0,2.54339,0,-2.00494,0,0.239133,0,-0.0207934,0,0.499567,0,-0.0415989,0,0.999135,0,0.0415869,0,1,0,-0.0415869,0,0.999135,-0.481056,-0,-0.0200229,0,-0.962946,0,5.49702,0,3.0108,0,-0.0776288,0
0.08648,5.30771,-0.0208415,0,-0.00043449,0,-0.0416954,0,0.999131,0,0.0416833,0,1,0,-0.0416833,0,0.999131,-0.481611,0,-0.0200917,0,-0.96406,0,2.54377,0,-2.00957,0,0.239132,0,-0.0208416,0,0.499565,0,-0.0416952,0,0.999131,0,0.0416831,0,1,0,-0.0416831,0,0.999131,-0.481611,-0,-0.0200925,0,-0.96406,0,5.49643,0,3.01776,0,-0.0776285,0
0.08658,5.31667,-0.0208897,0,-0.000436502,0,-0.0417919,0,0.999127,0,0.0417797,0,1,0,-0.0417797,0,0.999127,-0.482165,0,-0.0201614,0,-0.965173,0,2.54416,0,-2.01421,0,0.239131,0,-0.0208897,0,0.499563,0,-0.0417917,0,0.999127,0,0.0417795,0,1,0,-0.0417795,0,0.999127,-0.482165,-0,-0.0201622,0,-0.965173,0,5.49585,0,3.02472,0,-0.0776282,0
0.08668,5.31932,-0.020938,0,-0.000438521,0,-0.0418885,0,0.999123,0,0.0418762,0,1,0,-0.0418762,0,0.999123,-0.48272,0,-0.0202313,0,-0.966287,0,2.54455,0,-2.01885,0,0.239131,0,-0.020938,0,0.499561,0,-0.0418882,0,0.999123,0,0.041876,0,1,0,-0.041876,0,0.999123,-0.48272,-0,-0.0202321,0,-0.966287,0,5.49527,0,3.0317,0,-0.0776279,0
0.08678,5.32518,-0.0209863,0,-0.000440548,0,-0.0419851,0,0.999119,0,0.0419728,0,1,0,-0.0419728,0,0.999119,-0.483274,0,-0.0203013,0,-0.967401,0,2.54494,0,-2.0235,0,0.23913,0,-0.0209863,0,0.499559,0,-0.0419849,0,0.999119,0,0.0419726,0,1,0,-0.0419726,0,0.999119,-0.483274,-0,-0.0203022,0,-0.967401,0,5.49468,0,3.03868,0,-0.0776276,0
0.08688,5.33092,-0.0210346,0,-0.000442581,0,-0.0420819,0,0.999115,0,0.0420695,0,1,0,-0.0420695,0,0.999115,-0.483829,0,-0.0203715,0,-0.968515,0,2.54533,0,-2.02815,0,0.239129,0,-0.0210346,0,0.499557,0,-0.0420817,0,0.999115,0,0.0420693,0,1,0,-0.0420693,0,0.999115,-0.483829,-0,-0.0203724,0,-0.968515,0,5.49409,0,3.04567,0,-0.0776274,0
0.08698,5.33688,-0.021083,0,-0.000444622,0,-0.0421788,0,0.999111,0,0.0421663,0,1,0,-0.0421663,0,0.999111,-0.484383,0,-0.0204419,0,-0.969629,0,2.54573,0,-2.03281,0,0.239128,0,-0.0210831,0,0.499555,0,-0.0421786,0,0.999111,0,0.0421661,0,1,0,-0.0421661,0,0.999111,-0.484383,-0,-0.0204427,0,-0.969629,0,5.4935,0,3.05267,0,-0.0776271,0
0.08708,5.34339,-0.0211315,0,-0.000446669,0,-0.0422759,0,0.999107,0,0.0422633,0,1,0,-0.0422633,0,0.999107,-0.484938,0,-0.0205124,0,-0.970742,0,2.54612,0,-2.03748,0,0.239127,0,-0.0211315,0,0.499553,0,-0.0422756,0,0.999107,0,0.042263,0,1,0,-0.042263,0,0.999107,-0.484938,-0,-0.0205133,0,-0.970742,0,5.49291,0,3.05967,0,-0.0776268,0
0.08718,5.34792,-0.02118,0,-0.000448724,0,-0.042373,0,0.999102,0,0.0423603,0,1,0,-0.0423603,0,0.999102,-0.485492,0,-0.0205831,0,-0.971856,0,2.54652,0,-2.04215,0,0.239126,0,-0.02118,0,0.499551,0,-0.0423727,0,0.999102,0,0.0423601,0,1,0,-0.0423601,0,0.999102,-0.485492,-0,-0.0205839,0,-0.971856,0,5.49231,0,3.06669,0,-0.0776265,0
0.08728,5.35366,-0.0212286,0,-0.000450786,0,-0.0424702,0,0.999098,0,0.0424575,0,1,0,-0.0424575,0,0.999098,-0.486046,0,-0.020654,0,-0.97297,0,2.54692,0,-2.04682,0,0.239125,0,-0.0212286,0,0.499549,0,-0.04247,0,0.999098,0,0.0424572,0,1,0,-0.0424572,0,0.999098,-0.486046,-0,-0.0206548,0,-0.97297,0,5.49171,0,3.07371,0,-0.0776262,0
0.08738,5.35808,-0.0212772,0,-0.000452854,0,-0.0425676,0,0.999094,0,0.0425547,0,1,0,-0.0425547,0,0.999094,-0.486601,0,-0.020725,0,-0.974084,0,2.54732,0,-2.0515,0,0.239124,0,-0.0212772,0,0.499547,0,-0.0425673,0,0.999094,0,0.0425545,0,1,0,-0.0425545,0,0.999094,-0.486601,-0,-0.0207258,0,-0.974084,0,5.49112,0,3.08074,0,-0.0776259,0
0.08748,5.36212,-0.0213259,0,-0.00045493,0,-0.042665,0,0.99909,0,0.0426521,0,1,0,-0.0426521,0,0.99909,-0.487155,0,-0.0207961,0,-0.975198,0,2.54772,0,-2.05619,0,0.239123,0,-0.0213259,0,0.499545,0,-0.0426648,0,0.99909,0,0.0426519,0,1,0,-0.0426519,0,0.99909,-0.487155,-0,-0.020797,0,-0.975198,0,5.49051,0,3.08778,0,-0.0776256,0
0.08758,5.36611,-0.0213746,0,-0.000457013,0,-0.0427626,0,0.999086,0,0.0427496,0,1,0,-0.0427496,0,0.999086,-0.487709,0,-0.0208675,0,-0.976311,0,2.54812,0,-2.06088,0,0.239122,0,-0.0213747,0,0.499543,0,-0.0427624,0,0.999086,0,0.0427493,0,1,0,-0.0427493,0,0.999086,-0.487709,-0,-0.0208683,0,-0.976311,0,5.48991,0,3.09482,0,-0.0776253,0
0.08768,5.37062,-0.0214234,0,-0.000459103,0,-0.0428603,0,0.999082,0,0.0428472,0,1,0,-0.0428472,0,0.999082,-0.488264,0,-0.020939,0,-0.977425,0,2.54852,0,-2.06557,0,0.239121,0,-0.0214235,0,0.499541,0,-0.0428601,0,0.999082,0,0.0428469,0,1,0,-0.0428469,0,0.999082,-0.488264,-0,-0.0209398,0,-0.977425,0,5.48931,0,3.10188,0,-0.0776251,0
0.08778,5.37648,-0.0214723,0,-0.000461201,0,-0.0429581,0,0.999077,0,0.0429449,0,1,0,-0.0429449,0,0.999077,-0.488818,0,-0.0210106,0,-0.978539,0,2.54893,0,-2.07027,0,0.23912,0,-0.0214723,0,0.499539,0,-0.0429579,0,0.999077,0,0.0429446,0,1,0,-0.0429446,0,0.999077,-0.488818,-0,-0.0210115,0,-0.978539,0,5.4887,0,3.10894,0,-0.0776248,0
0.08788,5.38281,-0.0215212,0,-0.000463305,0,-0.043056,0,0.999073,0,0.0430427,0,1,0,-0.0430427,0,0.999073,-0.489372,0,-0.0210825,0,-0.979653,0,2.54933,0,-2.07498,0,0.239119,0,-0.0215212,0,0.499537,0,-0.0430558,0,0.999073,0,0.0430425,0,1,0,-0.0430425,0,0.999073,-0.489372,-0,-0.0210833,0,-0.979653,0,5.48809,0,3.11601,0,-0.0776245,0
0.08798,5.38925,-0.0215702,0,-0.000465417,0,-0.043154,0,0.999069,0,0.0431406,0,1,0,-0.0431406,0,0.999069,-0.489927,0,-0.0211545,0,-0.980766,0,2.54974,0,-2.07969,0,0.239118,0,-0.0215702,0,0.499535,0,-0.0431538,0,0.999069,0,0.0431404,0,1,0,-0.0431404,0,0.999069,-0.489927,-0,-0.0211553,0,-0.980766,0,5.48748,0,3.12309,0,-0.0776242,0
0.08808,5.39571,-0.0216192,0,-0.000467536,0,-0.0432521,0,0.999065,0,0.0432386,0,1,0,-0.0432386,0,0.999065,-0.490481,0,-0.0212266,0,-0.98188,0,2.55015,0,-2.08441,0,0.239117,0,-0.0216192,0,0.499532,0,-0.0432519,0,0.999065,0,0.0432384,0,1,0,-0.0432384,0,0.999065,-0.490481,-0,-0.0212275,0,-0.98188,0,5.48686,0,3.13017,0,-0.0776239,0
0.08818,5.40215,-0.0216683,0,-0.000469662,0,-0.0433504,0,0.999061,0,0.0433368,0,1,0,-0.0433368,0,0.999061,-0.491035,0,-0.0212989,0,-0.982994,0,2.55056,0,-2.08913,0,0.239116,0,-0.0216683,0,0.49953,0,-0.0433501,0,0.999061,0,0.0433366,0,1,0,-0.0433366,0,0.999061,-0.491035,-0,-0.0212998,0,-0.982994,0,5.48625,0,3.13726,0,-0.0776236,0
0.08828,5.40864,-0.0217174,0,-0.000471795,0,-0.0434487,0,0.999056,0,0.0434351,0,1,0,-0.0434351,0,0.999056,-0.49159,0,-0.0213714,0,-0.984108,0,2.55097,0,-2.09386,0,0.239115,0,-0.0217174,0,0.499528,0,-0.0434485,0,0.999056,0,0.0434348,0,1,0,-0.0434348,0,0.999056,-0.491589,-0,-0.0213723,0,-0.984108,0,5.48563,0,3.14436,0,-0.0776233,0
0.08838,5.415,-0.0217666,0,-0.000473936,0,-0.0435472,0,0.999052,0,0.0435334,0,1,0,-0.0435334,0,0.999052,-0.492144,0,-0.0214441,0,-0.985221,0,2.55138,0,-2.09859,0,0.239114,0,-0.0217666,0,0.499526,0,-0.043547,0,0.999052,0,0.0435332,0,1,0,-0.0435332,0,0.999052,-0.492144,-0,-0.0214449,0,-0.985221,0,5.48501,0,3.15147,0,-0.077623,0
0.08848,5.42154,-0.0218158,0,-0.000476084,0,-0.0436458,0,0.999048,0,0.0436319,0,1,0,-0.0436319,0,0.999048,-0.492698,0,-0.0215169,0,-0.986335,0,2.5518,0,-2.10333,0,0.239113,0,-0.0218158,0,0.499524,0,-0.0436455,0,0.999048,0,0.0436317,0,1,0,-0.0436317,0,0.999048,-0.492698,-0,-0.0215177,0,-0.986335,0,5.48439,0,3.15859,0,-0.0776227,0
0.08858,5.42788,-0.0218651,0,-0.000478239,0,-0.0437445,0,0.999043,0,0.0437305,0,1,0,-0.0437305,0,0.999043,-0.493252,0,-0.0215898,0,-0.987449,0,2.55221,0,-2.10807,0,0.239112,0,-0.0218651,0,0.499522,0,-0.0437442,0,0.999043,0,0.0437303,0,1,0,-0.0437303,0,0.999043,-0.493252,-0,-0.0215907,0,-0.987449,0,5.48376,0,3.16572,0,-0.0776224,0
0.08868,5.43467,-0.0219145,0,-0.000480401,0,-0.0438433,0,0.999039,0,0.0438292,0,1,0,-0.0438292,0,0.999039,-0.493806,0,-0.021663,0,-0.988562,0,2.55263,0,-2.11282,0,0.239111,0,-0.0219145,0,0.49952,0,-0.043843,0,0.999039,0,0.043829,0,1,0,-0.043829,0,0.999039,-0.493806,-0,-0.0216638,0,-0.988563,0,5.48314,0,3.17285,0,-0.0776221,0
